Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,Valence,Arousal,Action Unit 01 - Inner Brow Raiser,Action Unit 02 - Outer Brow Raiser,Action Unit 04 - Brow Lowerer,Action Unit 05 - Upper Lid Raiser,Action Unit 06 - Cheek Raiser,Action Unit 07 - Lid Tightener,Action Unit 09 - Nose Wrinkler,Action Unit 10 - Upper Lip Raiser,Action Unit 12 - Lip Corner Puller,Action Unit 14 - Dimpler,Action Unit 15 - Lip Corner Depressor,Action Unit 17 - Chin Raiser,Action Unit 18 - Lip Puckerer,Action Unit 20 - Lip Stretcher,Action Unit 23 - Lip Tightener,Action Unit 24 - Lip Pressor,Action Unit 25 - Lips Part,Action Unit 26 - Jaw Drop,Action Unit 27 - Mouth Stretch,Action Unit 43 - Eyes Closed,Stimulus,Event Marker,Interest,Boredom,Confusion
01:46.7,0.4197403,0.003206763,0.5746173,0.03307416,0.02262837,0.01163081,0.01673826,-0.5714105,0.2983815,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:46.7,0.4177054,0.003148999,0.5778364,0.03267724,0.0226584,0.01197964,0.01679805,-0.5746874,0.3025145,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:46.7,0.4155732,0.00309439,0.5813712,0.03222688,0.02279897,0.01235682,0.01684982,-0.5782769,0.3068886,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:46.8,0.4136741,0.003045118,0.5846846,0.03175954,0.02297832,0.01275093,0.01689599,-0.5816394,0.3150794,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:46.8,0.4124602,0.003004076,0.5867479,0.03137669,0.02326327,0.01318629,0.01693594,-0.5837438,0.3224475,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:46.8,0.4115684,0.002969832,0.5885105,0.03105852,0.02354313,0.01364123,0.01696582,-0.5855407,0.3282096,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:46.9,0.4109665,0.002943245,0.5894433,0.03078648,0.02390384,0.01414409,0.01700896,-0.5865,0.3331495,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:46.9,0.410399,0.002924211,0.5902415,0.03052042,0.02432708,0.01467346,0.01705856,-0.5873173,0.3374191,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:46.9,0.4098808,0.002913235,0.5906951,0.03027667,0.02472749,0.01521599,0.0171245,-0.5877819,0.3448139,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:47.0,0.4092367,0.002907626,0.5912716,0.03001856,0.02523502,0.01577884,0.01719205,-0.588364,0.3508583,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:47.0,0.4086675,0.002902116,0.5916242,0.02986423,0.02575472,0.01630124,0.01726722,-0.5887221,0.355827,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.0,0.40854,0.002905926,0.5912855,0.02976813,0.02624708,0.0168321,0.0173324,-0.5883796,0.3636021,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.1,0.4089782,0.002922882,0.5895643,0.02971009,0.02678102,0.01731415,0.01739838,-0.5866414,0.3697845,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.1,0.4098068,0.0029415,0.587495,0.02979222,0.02717486,0.0176598,0.0174511,-0.5845535,0.3772443,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.1,0.4111163,0.002972575,0.5847387,0.02987138,0.0275473,0.01791565,0.01749448,-0.5817661,0.3856102,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.2,0.4131828,0.003005859,0.5811886,0.03005106,0.02784907,0.01806214,0.01750906,-0.5781828,0.392065,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.2,0.4155026,0.00303899,0.5773293,0.03015506,0.02810556,0.01814752,0.01752163,-0.5742903,0.3995369,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.2,0.4178073,0.003068778,0.5736193,0.03028216,0.02840519,0.0182375,0.017533,-0.5705505,0.4088601,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.3,0.4199126,0.003113448,0.5700587,0.03038049,0.02863585,0.01836092,0.01755721,-0.5669453,0.4158403,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.3,0.422139,0.003145963,0.5665875,0.03044687,0.02885265,0.01849339,0.01756746,-0.5634415,0.4215651,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.3,0.4244925,0.003175866,0.5631111,0.03043182,0.02909544,0.01863129,0.01757624,-0.5599353,0.4241582,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.4,0.4270991,0.003198851,0.5594154,0.03041642,0.02930024,0.0187263,0.01755681,-0.5562165,0.4280159,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.4,0.4293845,0.003221256,0.5557968,0.03039352,0.0295224,0.0188104,0.01753469,-0.5525755,0.4316661,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.4,0.4308141,0.003233573,0.5537958,0.03047017,0.02984053,0.01892007,0.01752929,-0.5505622,0.4351296,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.5,0.4325126,0.00324207,0.5515584,0.03043237,0.03012433,0.01901364,0.01749689,-0.5483164,0.4384139,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.5,0.4338069,0.003240975,0.5501525,0.03034598,0.03046393,0.01906565,0.01746317,-0.5469115,0.4426675,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.5,0.4351129,0.00322612,0.5486537,0.03023282,0.03101005,0.01908059,0.01741749,-0.5454276,0.4464904,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.6,0.4359885,0.003210933,0.5475597,0.03009031,0.03157437,0.0190887,0.01738388,-0.5443487,0.4493077,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.6,0.4372251,0.003205655,0.5458173,0.0300028,0.03199872,0.0190406,0.01735943,-0.5426116,0.4518078,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.6,0.4383655,0.00322567,0.5438876,0.03030051,0.03214256,0.01893686,0.01734064,-0.5406619,0.4540471,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.7,0.4378682,0.003256487,0.5440771,0.03069619,0.03217234,0.01877672,0.01740086,-0.5408206,0.4540471,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.7,0.4366048,0.003288658,0.5453163,0.03116496,0.03195045,0.01853142,0.01746546,-0.5420276,0.4540471,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:47.7,0.4341086,0.00333654,0.5479594,0.03168732,0.03172255,0.01839744,0.01756442,-0.5446229,0.4548144,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.8,0.4311142,0.003408953,0.5512071,0.03216577,0.03156151,0.01833423,0.01764406,-0.5477981,0.4548144,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.8,0.4277047,0.003493816,0.5548764,0.03245738,0.03152228,0.01831421,0.01770756,-0.5513826,0.4540773,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.8,0.4238932,0.003584595,0.5587826,0.03242022,0.03151562,0.01823307,0.01774157,-0.555198,0.453129,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.9,0.420746,0.003658165,0.5611054,0.03203186,0.03168331,0.01806582,0.01777109,-0.5574473,0.4518889,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.9,0.4173498,0.0037313,0.5642843,0.03155326,0.03186402,0.01789814,0.01780906,-0.560553,0.4506761,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:47.9,0.4144159,0.003798668,0.568199,0.03100016,0.03179381,0.0176758,0.01786365,-0.5644004,0.4494898,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,B,NotActive,NotActive,C,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.0,0.4100972,0.003857963,0.5736026,0.03039373,0.03142592,0.01738415,0.01791567,-0.5697446,0.4483297,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,B,NotActive,NotActive,B,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.0,0.4052686,0.003913874,0.5795199,0.02977386,0.03086636,0.01705424,0.01796609,-0.575606,0.4472609,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,C,NotActive,NotActive,B,NotActive,NotActive,No Stimulus,No Event Marker,0,0,0
01:48.0,0.3997092,0.003939293,0.5856617,0.02891183,0.03018056,0.01665671,0.01803868,-0.5817224,0.4461439,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,D,C,NotActive,C,NotActive,NotActive,B,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.1,0.3934292,0.003915397,0.5909757,0.02776918,0.02946384,0.01621496,0.01805706,-0.5870603,0.4448772,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,B,NotActive,C,NotActive,NotActive,B,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.1,0.3867737,0.003875352,0.5958785,0.02644697,0.0286267,0.01568751,0.01807439,-0.5920032,0.443168,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,B,NotActive,C,NotActive,NotActive,B,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.1,0.3790371,0.003826806,0.6017378,0.02503563,0.02770475,0.01510091,0.01812504,-0.597911,0.4410421,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,B,NotActive,B,NotActive,NotActive,B,NotActive,A,No Stimulus,No Event Marker,0,0,0
01:48.2,0.3706623,0.003786065,0.6083566,0.02359144,0.02679596,0.01448714,0.01823395,-0.6045705,0.4385245,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,B,NotActive,B,NotActive,NotActive,B,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:48.2,0.3622648,0.003761103,0.6152833,0.02214276,0.02595201,0.01386637,0.01836389,-0.6115221,0.4356393,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,B,NotActive,B,NotActive,NotActive,A,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:48.2,0.3541094,0.003746502,0.6222442,0.02072141,0.02515379,0.01324113,0.01849597,-0.6184977,0.4327108,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,A,NotActive,B,NotActive,NotActive,A,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:48.3,0.346606,0.003756236,0.6284687,0.01939371,0.02449756,0.01265031,0.01862847,-0.6247125,0.4297434,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,A,NotActive,B,NotActive,NotActive,A,NotActive,B,No Stimulus,No Event Marker,0,0,0
01:48.3,0.3398861,0.003775509,0.6339506,0.01815994,0.02396052,0.01208377,0.01873641,-0.6301751,0.4264404,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,A,NotActive,B,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.3,0.3344337,0.003774876,0.6383156,0.01706717,0.02354421,0.01155312,0.01880087,-0.6345407,0.423124,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,A,NotActive,B,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.3299482,0.003770718,0.6417648,0.01609893,0.02318898,0.01109925,0.01879388,-0.6379941,0.4197983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,A,NotActive,B,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.3261217,0.003750699,0.6448296,0.01524145,0.02280783,0.0106831,0.01875681,-0.6410789,0.4164655,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,B,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.3233162,0.003737622,0.6469473,0.01456822,0.02241723,0.01036683,0.01870023,-0.6432096,0.4132148,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,B,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.3221429,0.00371484,0.6475878,0.0140337,0.02207631,0.0101226,0.01860464,-0.643873,0.4099568,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.3226581,0.003670254,0.6468339,0.0135609,0.02176881,0.009999977,0.01844316,-0.6431636,0.4066877,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.3243708,0.0036301,0.6448375,0.01323744,0.02159361,0.009955878,0.01826679,-0.6412074,0.40341,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.3269215,0.003596692,0.6420072,0.01300161,0.02149494,0.01000881,0.01808218,-0.6384106,0.4001325,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.3299333,0.003573798,0.6385836,0.01296561,0.02148199,0.01014428,0.01788816,-0.6350098,0.3970371,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.3334118,0.003559285,0.6345803,0.01314431,0.02155503,0.0102825,0.01769092,-0.631021,0.3941149,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,NotActive,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.336778,0.003544791,0.6305559,0.01362412,0.02176161,0.01043582,0.01748204,-0.6270111,0.3912658,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.3397309,0.003530143,0.6267117,0.01418069,0.02196095,0.01054495,0.01728804,-0.6231815,0.3883995,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.3429526,0.00351481,0.6225299,0.01477234,0.02216924,0.0106113,0.01709894,-0.6190151,0.3854672,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.3455579,0.003489429,0.6189212,0.01534439,0.02247692,0.01068558,0.01692785,-0.6154318,0.3825917,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.3482248,0.003465659,0.6152835,0.0159324,0.0227482,0.0107191,0.01675121,-0.6118178,0.3797716,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.3515058,0.003456127,0.6109293,0.01654253,0.02299395,0.0107702,0.01657717,-0.6074732,0.3770924,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,A,NotActive,C,NotActive,NotActive,A,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.3558017,0.003458705,0.6054904,0.01725149,0.02318951,0.01080997,0.01639696,-0.6020318,0.3744324,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,B,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.3611784,0.003462271,0.599057,0.01789509,0.02326165,0.01081069,0.01618283,-0.5955947,0.3717279,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,B,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.3668236,0.003477356,0.5924199,0.01866703,0.0233437,0.01082709,0.01598691,-0.5889425,0.368966,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,A,C,B,NotActive,C,NotActive,NotActive,NotActive,NotActive,C,No Stimulus,No Event Marker,0,0,0
